model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,2,98,2,82,100,98,0.0014974864379017484,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[422, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4802]",[],"[438, 459, 4493]"
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_12.5_4,9,8,1,3,3,97,2,80,89,88,0.0014974864379017484,"[422, 438, 459, 758, 1240, 2872, 3366, 3599, 4200, 4459, 4493, 4802]","[758, 1240, 2872, 3366, 3599, 4200, 4459, 4802]",[422],"[438, 459, 4493]"
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,1,98,2,67,100,95,0.0014974864379017484,"[388, 3265, 4550, 4574, 5058]","[388, 3265, 4550, 5058]",[],[4574]
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,2,97,2,60,75,73,0.0014974864379017484,"[388, 3265, 4550, 4574, 5058]","[3265, 4550, 5058]",[388],[4574]
dave2-track1-DE_10,max,mutants\udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,3,97,2,60,75,73,0.0014974864379017484,"[388, 3265, 4550, 4574, 5058]","[3265, 4550, 5058]",[388],[4574]
dave2-track1-DE_10,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,1,98,2,83,100,98,0.0014974864379017484,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],"[518, 4025]"
dave2-track1-DE_10,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,2,98,2,83,100,98,0.0014974864379017484,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],"[518, 4025]"
dave2-track1-DE_10,max,mutants\udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,3,98,2,83,100,98,0.0014974864379017484,"[503, 518, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4025, 4816]","[503, 829, 1024, 1488, 1950, 2708, 2932, 3717, 4023, 4816]",[],"[518, 4025]"
dave2-track1-DE_10,max,ood\xai-track1-fog-10,2,2,0,1,1,98,2,50,100,91,0.0014974864379017484,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
dave2-track1-DE_10,max,ood\xai-track1-fog-10,2,2,0,1,2,98,2,50,100,91,0.0014974864379017484,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
